"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1","100","The New York Times","Ben Brantley","November 15th, 1996","The pulse-racing revival of the musical ''Chicago,'' involves a cast of top-flight artists perfectly mated to their parts and some of the sexiest, most sophisticated dancing seen on Broadway in years...The America portrayed onstage may be a vision of hell, but the way it's being presented flies us right into musical heaven.",""
"2","100","Talkin' Broadway","Matthew Murray","November 14th, 2002","Chicago is as good now as it's ever been--a heartening experience, a life-affirming dedication to the magic and art of theatre, and something that absolutely should not be missed. Though all shows must eventually close, the glory and genius of Chicago should be celebrated while it's here, and with any luck, it will still be gracing and energizing Broadway for many years to come.",""
"3","80","Theatermania","David Finkle","August 4th, 2003","Cynics predicted that the big-screen opus would mean the end of the show's Gotham run, but the opposite has occurred for this Encores!-originated revival...the show is now an SRO proposition. During intermission, audience members may be heard debating the comparative merits of the live and canned treatments.",""
"4","100","CurtainUp","Elyse Sommer","November 20th, 1996","What it's all about: 'murder, greed, corruption, violence, exploitation, adultery and treachery.' Of course what it's also about is sensational dancing, singing, acting...and, fun! No razzle-dazzle mechanical props, just the razzle-dazzle of a company of gifted performers delivering two hours and twenty minutes of show-stopping numbers.",""
"5","85","Theatermania","Brian Scott Lipton","September 7th, 2006","Broadway's busiest revolving door, better known as the nearly 10-year-old revival of Chicago, has someone new passing through: the R&B superstar with the single moniker of Usher...while he's a good two or three decades younger than most of his predecessors, the tuxedo fits decently enough.",""
"6","95","The Associated Press","Michael Kuchwara","November 18th, 2002","A lot of Broadway musicals don't age very well, but the long-running revival of 'Chicago' seems to have discovered the fountain of youth. The score's catchy melodies are potent, toe-tapping reminders of music from the late 1920s, while the lyrics are snappy, pointed and often very funny.",""
"7","90","Theatermania","Andy Propst","October 22nd, 2011","The Broadway revival of John Kander and Fred Ebb's Chicago, may be on the verge of celebrating its 15th anniversary, but one could hardly tell the production has recently entered the upper echelon of long-running shows on Broadway. There's a crispness to the entire piece of Chicago, that belies its age.",""
"8","95","OoCities","Richard Zoglin","November 25th, 1996","The stunning revival of Chicago that just opened on Broadway ought to win over any doubters. Chicago hasn't merely aged well; it has come of age...A show that doesn't just give us the old razzle-dazzle; it glows.",""
"9","95","New York Daily News","Howard Kissel","November 14th, 1996","Because the revival of  Chicago  is so wildly entertaining, I'm hesitant to call it important, always an ugly adjective for a reviewer to use...What makes this revival important, is that it reminds us that musicals are about songs and performers, not scenery. When you have material and performances as dynamic as this, you don't need chandeliers.",""
"10","100","Variety","Greg Evans","November 23rd, 1996","If the Kander & Ebb style can be described in one word, it<U+2019>s showstopper. And though their detractors might argue that the tenacity can be wearying, they<U+2019>ll find scant support for that position in <U+201C>Chicago.<U+201D> Even in a concert staging, the momentum starts high and gets higher.",""
"11","100","Hello Beautiful","Danielle Young","June 2nd, 2015","Starring alongside Broadway legend, Amra-Faye Wright, Brandy held her own. Her voice sends goosebumps up your spine, or could it be that you know every woman in the cast has killed someone...  Brandy was lovable as the fiendish, but coy criminal. Her acting was spot-on and her voice was the cherry on top. 'Chicago' is exciting, sexy and absolutely ridiculous and taking that ride with Brandy was one of the most enjoyable Broadway experiences I<U+2019>ve had in a long time.",""
"12","65","Great writing, Dated, Great staging  webman843",""," May 3rd, 2017","See it if you have never seen it. You have to see it at least once. Also, if you're big on dance shows","Don't see it if you don't like minimal production value or cast members that are TOO OLD to still be in the show."
"13","75","Overrated, Dated, Entertaining, Great dancing, Historic  Brett Mann",""," April 30th, 2017","See it if historic broadway musicals are always must-see for you. This still stands the test of time because of its historic choreography. That's it.","Don't see it if fluffy/silly, dated shows don't cut it. For theater-history buffs, it still makes the grade. This production is more tourists than purists.="
"14","78","Edgy, Raunchy, Indulgent, Dated, Great staging  eortiz1296",""," April 28th, 2017","See it if You like shows with darker plots and themes, seductively flashy aesthetics, jazzy Broadway numbers","Don't see it if You're not a fan of risqu<U+00E9> characters and clothing, want something lighter="
"15","80","Raunchy, Cliched, Great staging  Haruki",""," April 26th, 2017","See it if you don't have kids and seeing a Broadway show for the first time.","Don't see it if you've seen it somewhere else or on film. The recent cast isn't as good as it used to be.="
"16","70","Cliched, Dated, Great choreography  Cakescrapper",""," April 7th, 2017","See it if you want to see one of the longest-running musicals on broadway, if you like jazz and glitz.","Don't see it if you want something fresh and groundbreaking. I loved it when I saw it around two decades ago, but it's a little dated now.="
"17","91","Absorbing, Clever, Delightful, Great acting, Entertaining  Kayla Coleman",""," April 7th, 2017","See it if You want something old school.","Don't see it if You want something new and modern="
"18","85","Clever, Thought-provoking, Raunchy, Entertaining, Great staging  Anthony C 6081",""," April 6th, 2017","See it if you love Kander and Ebb, traditional musical theatre and a good story.","Don't see it if you want flashy musicals with lots of special effects, only like contemporary musicals."
"19","69","Raunchy, Disappointing, Overrated, Dated, Great singing  R. L.",""," April 5th, 2017","See it if you never have before","Don't see it if you are expecting a show that won 6 Tony awards="
"20","54","Edgy, Disappointing, Entertaining  Gail 7095",""," April 5th, 2017","See it if you need a point of comparison from the excellent movie.","Don't see it if if dark stories don't entertain you.="
"21","57","Dizzying, Disappointing, Overrated, Slow, Great staging  Polly 7089",""," March 30th, 2017","See it if You're curious about this long-running show.","Don't see it if You've already seen the movie."
"22","73","Disappointing, Entertaining  Member 70402511",""," March 30th, 2017","See it if You like familiar songs and great dancing.","Don't see it if You expect to see a show with lots of dancing.="
"23","55","Funny, Great writing, Disappointing, Cliched, Dated  Gilbert D.",""," March 29th, 2017","See it if You love the score to this great show or if a celebrity of your liking is in the show.","Don't see it if You want a fresh Broadway show. This show seems very tired..."
"24","87","Delightful, Entertaining, Great dancing  Muppetina",""," March 29th, 2017","See it if you like an energetic, classic musical with sensational singing and dancing.","Don't see it if you're not a fan of musicals, you're not a fan of great dancing or you don't enjoy Kander & Ebb."
"25","40","Disappointing, Dated, Tired  Ryan M",""," March 29th, 2017","See it if You want to see a show that unfortunately has been running far too long and lost its luster. And in an attempt to glow brighter casts...","Don't see it if Underwhelming past their prime celebrities that do nothing but cheese and sell tickets to tourists who don't know any better.="
"26","86","Delightful, Entertaining  Bruce 6302",""," March 16th, 2017","See it if You want to be entertained by wonderful music and dance","Don't see it if You only like dramas.="
"27","80","Absorbing, Delightful, Must see, Entertaining, Classic  NRussotto",""," March 16th, 2017","See it if you'd like to see one of Kander and Ebb's enduring classics; you get to see it with a cast of Broadway hands who can make the material sing.","Don't see it if You're drawn in to seeing it with leads who can't dance or aren't Broadway stalwarts; you don't like minimal stagings or Kander and Ebb."
"28","88","Funny, Clever, Must see, Entertaining, Great singing  Suehodd",""," March 6th, 2017","See it if you love a great musical","Don't see it if you don't like great singing and dancing="
"29","86","Masterful, Romantic, Entertaining  Cat Heinen",""," March 4th, 2017","See it if Classic Fosse reigns supreme at the Ambassador Theatre. Always a quality show for friends, date night, family (not younger than 7).","Don't see it if You don't enjoy classic musical theatre/are bored with this show.="
"30","87","Absorbing, Clever, Edgy, Great singing  Kate D 7019",""," February 13th, 2017","See it if you love simple stripped down sets to fully enjoy the fabulous singing and dancing this show exhibits. Classic musical that always delivers","Don't see it if You dont like a plot that involves romanticizing murder or basic set designs"
"31","60","Overrated, Entertaining  stephanie 35",""," February 7th, 2017","See it if You enjoy the movie and music from Chicago","Don't see it if You want a thought provoking show="
"32","73","Dated, Entertaining, Classic  Serena C",""," January 11th, 2017","See it if you haven't yet. It's a classic Broadway show that has some great musical numbers and some humor.","Don't see it if you're looking for a modern production. This show feels a little tired and dated. The costumes are risqu<U+00E9> and it makes light of murder.="
"33","90","Delightful, Intelligent, Refreshing, Entertaining  don",""," December 29th, 2016","See it if you enjoy the old time musicals. Loved it at Encores before it made it's revival on Broadway. Look for your favorite to take the female lead","Don't see it if you just dislike musical theater at its best="
"34","62","Great writing, Disappointing, Overrated  Jish",""," December 23rd, 2016","See it if you love the terrific score and can overlook a sub-par production.","Don't see it if you expect a fully realized production.=Also Just watch the movie - much better!="
"35","90","Dated, Entertaining, Great singing  Shari L",""," December 13th, 2016","See it if you like the movie, the style of Bob Fosse, smart staging and good singing!","Don't see it if you like classic musicals, don't like style of Fosse, raunchy behavior, skimpy clothes, time period shows and a fast paced show.="
"36","78","Delightful, Entertaining, Great singing  Petewk87",""," December 11th, 2016","See it if remarkable ensemble and outstanding dancing. great onstage orchestra. effective and stylish concert-like presentation.","Don't see it if this is a solid concert/Encores-like production, so don't expect elaborate set design.="
"37","79","Disappointing, Dated, Tired  Joe 5",""," December 9th, 2016","See it if you have never seen it in it's 20 year run. Performances lacked energy and many seemed phoned in. The magic is gone.","Don't see it if you saw it in it's heyday with dynamic performances and less stunt casting.="
"38","81","Delightful, Indulgent, Entertaining  Yumi M",""," December 6th, 2016","See it if Like great perfomance,particularly dancing","Don't see it if Don't approve of shows with provocative nature.="
"39","84","Delightful, Great acting, Dated, Entertaining, Great staging  carole 21",""," December 5th, 2016","See it if You enjoy music,dancing,fun","Don't see it if You don't want to see a show with dancing, music, costumes a bit risqu<U+00E9> for kids="
"40","85","Entertaining, Great singing  Frank 4",""," December 4th, 2016","See it if A classic that hasn't aged and for first timers an eye opener. I've seen it many times and was surprised that I still like it. Talent abound","Don't see it if It is like the bunny that keeps running. A tourist show that pleases some but may tire the steady local theatergoer.="
"41","90","Clever, Must see, Raunchy, Entertaining  NancySwiezyFlowersNYC",""," December 4th, 2016","See it if So much fun great dancing singing and Over all a perfectly sexy great time. The score is classic modern Broadway standard","Don't see it if If you didn't like the movie="
"42","90","Great acting, Raunchy, Great writing, Great singing, Great staging  Leo S",""," November 14th, 2016","See it if I have seen this show about 5 times and it is still as fresh and sexy and entertaining as ever...A must see.","Don't see it if Lewd lyrics and raunchy dancing isn't your thing.="
"43","77","Clever, Delightful, Enchanting, Entertaining, Fluffy  Adam L 6305",""," October 31st, 2016","See it if You want to see a show with an interesting story with awesome songs.","Don't see it if you are uncomfortable with a show that may appear to glorify murder in lighthearted way.="
"44","90","Must see, Relevant, Entertaining  Bonnie E 6301",""," October 31st, 2016","See it if You love a great Broadway musical that still has legs (Fosse!), a great score and is oh so very relevant","Don't see it if Just see it - it's had a long run - why  Because it's great!="
"45","90","Masterful, Riveting, Entertaining, Great staging, Sexy  tapeworthy",""," October 31st, 2016","See it if you want to see a now-classic modern staging of the sexy musical that's dark, twisted, smart and satirical. And amazing Fosse choreo.","Don't see it if dark humour and satire isn't your thing. If you want more than a modern staging and sets with your musicals.="
"46","98","Funny, Masterful, Must see, Entertaining, Great singing  Jeff L 6259",""," October 24th, 2016","See it if want to see an iconic show with a great score.","Don't see it if are expecting big scenery="
"47","82","Delightful, Great choreography, Fun!  Raphaelle",""," October 14th, 2016","See it if You love great dancing and music. It doesn't matter if you have seen the movie...it's better on stage.","Don't see it if You hated the film...otherwise...don't miss it,="
"48","81","Intelligent, Masterful, Great writing, Great music, Great dancing  RickD",""," October 12th, 2016","See it if you haven't seen the movie or even if you have. Kander & Ebb's score is tuneful and smart.","Don't see it if you're easily offended by making light of murder.="
"49","60","Disappointing, Overrated, Dated, Entertaining  Morgan F",""," October 12th, 2016","See it if you want to see Fosse, looking for something reliable / safe, it's your first broadway show","Don't see it if you live in NY and have access to see other shows, or you have seen it already="
"50","100","Funny, Edgy, Must see, Raunchy, Great singing  Member 62125836",""," October 9th, 2016","See it if If you love singing, dancing & staging of a long-running musical of the highest caliber. Don't walk. Run to see CHICAGO. It's worth the trip","Don't see it if If your moral fiber is so high, that you refuse to see any shows that involve women of ill repute (who may or may not get away with murder!)="
"51","74","Clever, Raunchy, Entertaining, Great staging  Marianne 6282",""," October 9th, 2016","See it if you like musicals with an edge. About as thought-provoking a musical can be on Broadway when catering to a mass market used to reality tv","Don't see it if you want your entertainment to be bland and splashy without grit and insight="
"52","100","Delightful, Enchanting, Entertaining  Ilene 6282",""," October 8th, 2016","See it if enjoyed the show","Don't see it if no reason not to see it="
"53","86","Funny, Clever, Delightful, Entertaining, Great staging  Daniel K",""," October 7th, 2016","See it if You need a reminder of what a great Broadway show is.","Don't see it if I can't think of any reason="
"54","85","Classic, entertaining revival  WENDI T",""," September 30th, 2016","See it if you love classic musicals, or have never seen Chicago.","Don't see it if you like the cutting-edge.="
"55","61","Ambitious, Cliched, Dated, Entertaining, Great singing  Ryan L 6131",""," September 30th, 2016","See it if You want to see the longest running American musical with famous people","Don't see it if youve seen it already="
"56","88","Funny, Clever, Raunchy, Great writing, Entertaining  Chatter",""," September 29th, 2016","See it if you want to see a great show with a fantastic score, and don't mind that the production itself is looking tired","Don't see it if you want sharp acting and great casting; though a great show, it is tired looking with a lot of phoning it in acting="
"57","95","Delightful, Edgy, Thought-provoking  Christopher H 6188",""," September 25th, 2016","See it if you somehow managed to miss it for the last twenty years","Don't see it if your memories of Neuwirth, Reinking et al stand tall="
"58","82","Must see, Overrated, Entertaining, Fluffy, Great song & dance  Susan 6100",""," September 25th, 2016","See it if You seek a Broadway musical with professional songs & tested choreography. Choose this if you've never seen it, and the price is reasonable.","Don't see it if Fresh & exciting is your goal. There are better choices, more worthy of thought provoking conversations, & spending high ticket prices for.="
"59","74","Indulgent, Overrated, Entertaining, Great singing, Awkward set design...  Merci Percy",""," September 23rd, 2016","See it if You are nostalgic for this timeless classic.","Don't see it if You are tired of revivals and think Broadway producers need to take more chances on original work.="
"60","78","Delightful, Entertaining, Great staging  Alfonso B",""," September 21st, 2016","See it if You like classic broadway","Don't see it if If you did not like the movie="
"61","77","Entertaining, Great dancing  Carolyn 6125",""," September 20th, 2016","See it if you like singing and dancing musicals.","Don't see it if you want a deep, thoughtful show.="
"62","79","Dated, Entertaining, Great singing  Janet Bo Banet",""," September 16th, 2016","See it if I enjoyed it. The dancing... the singing.","Don't see it if But the story and show are dated.="
"63","90","Funny, Great acting, Great singing, Engaging, Great dancing  Chris aka Nini",""," September 15th, 2016","See it if You enjoy non-stop singing and dancing, set in gangster-era Chicago, you'll love this show. The leads and chorus are fabulous.","Don't see it if You prefer a musical with a lot of dialogue.="
"64","97","Clever, Great acting, Great singing, Great staging  Ztrain",""," September 13th, 2016","See it if You want to enjoy a long -running Broadway hit with sublime dancing, singing and a catchy plot.","Don't see it if You'll be offended to hear of the crimes that these women commit.="
"65","70","Edgy, Masterful, Indulgent, Entertaining, Great staging  CJ S",""," September 12th, 2016","See it if It's classic musical theatre.","Don't see it if Prefer a more updated show.="
"66","50","Disappointing, Overrated, Slow, Dated  Randi Kira",""," September 4th, 2016","See it if You don't mind waiting until the second act to be entertained!","Don't see it if You don't like the story/music or you love the movie so much that this could never compare.="
"67","68","Great singing, Tourist trap, Cheap  Theatre Reviews",""," August 23rd, 2016","See it if you like a simplistic musical with an excellent orchestra and some good show tunes. You like their celebrity stunt casting of the moment.","Don't see it if you will feel cheated out of a real musical by the cheap, barebones set, you don't want to sit next to tourists falling asleep.="
"68","85","Entertaining, High energy  Ken 15",""," August 22nd, 2016","See it if want to see a Broadway classic that you already know many of the numbers.  Fosse.  What more is there to say!","Don't see it if don't like musical with great dancing.="
"69","78","Funny, Intense, Raunchy, Dated, Entertaining  Vagabond Anarchist",""," August 11th, 2016","See it if you want to experience this NY staple","Don't see it if you want lavish sets and staging="
"70","43","Banal, Disappointing, Cliched, Overrated  Olena",""," August 7th, 2016","See it if you are familiar with the plot and music and are sure you'll love it.","Don't see it if you don't want to see an overrated and boring but yet classic musical.="
"71","89","Absorbing, Clever, Edgy, Must see, Great staging  Stephanie T 6216",""," August 5th, 2016","See it if You love great show tunes, dance, and humor.","Don't see it if You're too serious="
"72","82","Must see, Fun, Classic, Great staging, Great characters  Tom L 6128",""," August 5th, 2016","See it if you enjoy classic musicals with great dancing and big showy numbers, and lots of strong female characters.","Don't see it if This is a classic show that everyone should see!="
"73","95","Must see, Raunchy, Entertaining, Great singing, Great staging  Mimi 6098",""," August 5th, 2016","See it if you want to see one of the all-time best musicals. I saw the original revival cast, but the music, direction & CHOREOGRAPHY are the BEST!","Don't see it if you don't like musical theatre.="
"74","74","Funny, Quirky, Dated, Entertaining, Great singing  MandyEliakim",""," August 1st, 2016","See it if Like musicals and basically  a period piece ...","Don't see it if Hate musicals....  Chicago , for me, is a hit or miss, depending on the cast...="
"75","80","Funny, Great singing  Jasmine P",""," July 31st, 2016","See it if Want to see a true Broadway classic.","Don't see it if you don't like Kander & Ebb or Fosse="
"76","70","Intelligent, Raunchy, Cliched, Entertaining, Great staging  Veronica S",""," July 29th, 2016","See it if you like classic musical theater with a twist, you are a fan of great dancing","Don't see it if you want to see something new/original; you like musicals propelled by a strong story="
"77","85","Delightful, Edgy, Intelligent, Thought-provoking, Entertaining  Jacqueline Parker",""," July 12th, 2016","See it if You are looking for a show that doesn't require you to understand English.  The dancing carries it all.  Who knew it could stay so fresh!","Don't see it if If you don't like Kander & Ebb music or if you are looking to see something with bragging rights.  I've seen it many times and I'm not done!="
"78","82","Absorbing, Ambitious, Great acting, Overrated, Entertaining  Terry 4",""," July 8th, 2016","See it if You love the music and dancing this show is very entertaining","Don't see it if You are looking for great staging the stage here is minimalist="
"79","92","Original, Delightful, Enchanting, Refreshing, Resonant  Rachel Ellen",""," July 5th, 2016","See it if you like fast paced witty fun","Don't see it if you are opposed to seeing flesh.="
"80","75","Masterful, Dated, Great singing, Great staging  Anna A",""," July 4th, 2016","See it if You want to see classic Fosse choreography or a classic Broadway show. Also fun to watch the guest actors (Jaime Camil is incredible)","Don't see it if You want a flashy, set and props and costume heavy show. This is presented in the style of vaudeville and could use some sound rebalancing="
"81","89","Clever, Edgy, Entertaining, Great singing, Great staging  Michael E 6126",""," June 18th, 2016","See it if You're a Bob Fosse fan. You love clever lyrics and terrific dancing and staging.","Don't see it if You've seen the movie and don't think the musical can top it. Otherwise - live is usually better - and in this case - it's wild.="
"82","75","Funny, Delightful, Quirky, Entertaining, Great staging  Anthony Valle",""," June 10th, 2016","See it if you love funny musicals with epic dance numbers.","Don't see it if you're looking for a serious thought provoking piece.="
"83","78","Raunchy, Entertaining, Great staging, Great dancing  adith1801",""," June 9th, 2016","See it if you like to see the birth of bare-staging and a wonderful choreography that changed Broadway","Don't see it if you're not sensually open-minded="
"84","75","Thought-provoking, Masterful, Raunchy, Dated, Entertaining  AaronTheTheatreGuy",""," June 8th, 2016","See it if you're a Kander & Ebb fan, and love Fosse choreography. A classic piece of theater and one of the longest-running shows in history.","Don't see it if gritty, period dramas with a lot of dance are not up your alley. Adult themes.="
"85","80","Clever, Raunchy, Relevant, Great writing, Great staging  Thomas 12",""," June 5th, 2016","See it if You love Kander and Ebb's score and the work of Bob Fosse.","Don't see it if You want a big extravagant type show.="
"86","80","Absorbing, Intelligent, Must see, Entertaining, Great singing  Brett G",""," May 31st, 2016","See it if want a fun, entertaining night out. The songs are great and the staging still holds up","Don't see it if don't have a pulse="
"87","70","Classic  Macrae McD",""," May 31st, 2016","See it if you love Kander and Ebb. If you love Fosse. If you love a little murder and lust on the Broadway stage.","Don't see it if you want to see a large set and dramatically staged production. It is minimal in it's set design, so that's something to keep in mind.="
"88","87","Delightful, Must see, Entertaining, Great singing, Great staging  JoeyFranko",""," May 26th, 2016","See it if You like that old razzle dazzle! Fun. Sharp. A good time. There's a reason it's the longest running revival in Broadway history, it's great!","Don't see it if You're looking for a serious drama. This show is just a lot of fun!="
"89","75","Edgy, Entertaining  ZORAYDA M",""," May 26th, 2016","See it if you want to be entertained  and dazzled with a simple plot.","Don't see it if you believe in the legal system!="
"90","93","Original, Clever, Entertaining, Great singing, Great staging  Vicki 6143",""," May 24th, 2016","See it if You like a show with clever lyrics, wonderful dancing and an interesting story line about women in prison-why they're in & how they get out.","Don't see it if You don't like musicals at all.="
"91","85","Dated, Entertaining, Great staging, Great dancing, Could use some spring cleaning: some of the actors have been in the show too long.  Mary M 2",""," May 23rd, 2016","See it if You've never seen it before. You want sexy, Fosse style choreography. You're a fan of the featured guest star.","Don't see it if You want something more contemporary. You don't like sex-fueled, Fosse style choreography. You've already seen it.="
"92","88","Original, Must see, Entertaining, Great singing, Great staging  Hopalong",""," May 23rd, 2016","See it if You want to experience one of the all time greats. You can't beat the combination of Kander & Ebb and Bob Fosse.It is a terrific show.","Don't see it if You aren't interested in wonderful,classic musicals.="
"93","78","Dated, Entertaining, Great dancing  Julie 3",""," May 21st, 2016","See it if you love the movie and would like to see how it is done live.","Don't see it if you are looking for something fresh and new.="
"94","95","Delightful, Riveting, Entertaining, Fosse  TheaterGeekNYC",""," May 20th, 2016","See it if No set, no costumes, but sexy as hell, and the Fosse choreography is top notch. Barebones concert style but it works.","Don't see it if you like an old fashioned show with elaborate sets and costumes.="
"95","81","Must see, Raunchy, Entertaining, Great staging  Kimberly M S",""," May 16th, 2016","See it if You want an interestingly staged show and good music. Over all, not my favorite, but I cannot deny that is a beautiful show.","Don't see it if Slightly overrated. Sometimes the cast is off. Saw it a few times and cannot say I loved the leads.="
"96","80","Original, Great acting, Great writing, Great singing, Great staging  Kevin A 6126",""," May 15th, 2016","See it if you love classic musical theater and great dancing","Don't see it if you don't like stripped-down staging="
"97","68","Overrated, Slow, Dated, Entertaining  Noah Casner",""," May 13th, 2016","See it if you're a fan of Fosse's choreography or if you've never seen the show before","Don't see it if you're looking to be blown away by a show. It has potential but the production is tired at this point="
"98","71","Great acting, Disappointing, Overrated, Great staging  Audrey S",""," May 13th, 2016","See it if you're into long running shows","Don't see it if you're easily bored="
"99","82","Clever, Delightful, Masterful, Dated, Entertaining  Bobby Baby",""," May 12th, 2016","See it if you want to see what great choreography is in a revamped version of a brilliant and classic 70's musical.","Don't see it if you expect flashy sets and costumes or are unsure of the  stunt casting .  Or you want to see HAMILTON.="
"100","86","Dated, Entertaining, Classic, Great dancing, Sing along  Paige 8",""," May 9th, 2016","See it if because you know all the songs and you like sexy women in jazz dance numbers","Don't see it if you hate fosse="
"101","85","Funny, Absorbing, Clever, Refreshing, Great staging  Andrew 4",""," May 9th, 2016","See it if you love the music, enjoy Kander & Ebb, appreiciate Fosse style dancing, enjoy stark but creative staging","Don't see it if idea of female murderers being celebrated turns you off, you feel that Verdon & Rivera can't be topped, expect full sets="
"102","71","Original, Intelligent, Great writing, Entertaining, Great staging  Donald 9",""," May 8th, 2016","See it if The longest production in Broadway history (of a show that started in NYC) but it looks shabby and tired.","Don't see it if If you saw it years ago..let your memories suffice.="
"103","87","Original, Delightful, Refreshing, Entertaining, Great staging  Cynthia 6102",""," May 7th, 2016","See it if You like to watch dancing and fun entertainment.","Don't see it if You want a realistic musical with fully realized characters.="
"104","85","Enchanting, Must see, Hilarious, Entertaining, Great staging  Tom F 6126",""," May 6th, 2016","See it if Love and miss the glitz of old Broadway. Loads of fun","Don't see it if You dislike spectaculars="
"105","65","Great acting, Quirky, Overrated, Entertaining, Fluffy  Nicole A",""," May 6th, 2016","See it if you are curious what the hype is about, or you love the movie.","Don't see it if you are looking for a colorful, fun, shimmering show.="
"106","78","Original, Intelligent, Intense  Eric N",""," May 4th, 2016","See it if you enjoy Fosse Dance.","Don't see it if you are expecting a large stage production. Set is very minimal.="
"107","75","Funny, Clever, Dated, Great score  Theatre Cat",""," May 4th, 2016","See it if The right star can revitalize this show and wake the ensemble up. The score is still great. Natasha is a great Mama Morton.","Don't see it if Without the right star, the production feels like the tired tourist trap that it is. The social commentary is more effective in the movie.="
"108","56","Clever, Edgy, Good music  Jeryl M",""," May 3rd, 2016","See it if you enjoy musicals that are not necessarily happy.","Don't see it if you don't like shows that involve subjects like murder.="
"109","78","Must see, Great writing, Entertaining, Great staging  MichelleJoy",""," May 3rd, 2016","See it if you enjoy great dancing (Fosse) and an engaging<U+200B> story","Don't see it if you are looking for a big production="
"110","72","Dated, Entertaining  Hannah 29",""," May 3rd, 2016","See it if you're in the mood for some good dancing, and a not-too-challenging piece of theater","Don't see it if you want something new and fresh="
"111","50","Banal, Disappointing, Dated, Tired  Luke",""," May 1st, 2016","See it if you are like me and just want to see all the shows.  But this show just seems tired.  It's only still open because tourists know the title.","Don't see it if eh, it's just old and tired.  it needs revamping.  I wouldn't suggest avoiding it, but it's not my first recommendation.="
"112","79","Delightful, Entertaining, Great staging  aKa Ms. Smarty Pants",""," May 1st, 2016","See it if you love the music, the Bob Fosse choreography, etc. Chicago is a really fabulous show!","Don't see it if there's a bad 'guest star.' The company floods the stage with headliners that have no business on Broadway. Beware. Choose wisely.="
"113","65","Dated  Jana6240",""," May 1st, 2016","See it if you like Chicago. Come on, you know what this is.","Don't see it if you are expecting something as flashy as the movie was.="
"114","97","Delightful, Must see, Entertaining  DD",""," April 27th, 2016","See it if you love Broadway. This musical is a classic that has remained fresh all these years. Amra Faye Wright is a star!","Don't see it if you are looking for a more  BIG BOX  musical like Wicked="
"115","89","Entertaining, Fun, Great dancing, Sexy  ABG",""," April 22nd, 2016","See it if You love classic Fosse choreography and Kander & Ebb.","Don't see it if You are easily offended by profanity or aren't fun of Fosse's work.="
"116","100","Funny, Delightful, Edgy, Refreshing, Entertaining  Artsfan",""," April 16th, 2016","See it if You love Bob Fosse and want to see a wickedly funny musical that is still fresh and super entertaining","Don't see it if You don't like musicals="
"117","80","Overrated, Dated, Entertaining, Great music  DEClarke85",""," April 14th, 2016","See it if you enjoy classic theater, dancing, love great music, and enjoy when a musical gives effort to ensuring that the musicians get their due.","Don't see it if you dislike strong female leads, want to see a stage production with the glitz and glamour of the film, or hate Kander & Ebb's writing.="
"118","75","Original, Clever, Quirky, Entertaining, Great staging  JasonBKLYN",""," April 11th, 2016","See it if You are a fan of Kander & Ebb, sexy staging and fantastic choreography","Don't see it if Dancers in sexy, scintillating costumes="
"119","75","Edgy, Great acting, Raunchy, Overrated, Entertaining  Andrew F",""," April 10th, 2016","See it if Love Fosse. Love the music.","Don't see it if Have young kids.  Want it to be like the movie, as the staging is more abstract.="
"120","80","Dated, Entertaining, Great staging  Kurtal",""," April 9th, 2016","See it if you haven't already seen it","Don't see it if you have="
"121","80","Simple, Sexy, Clean, Fosse, Slinky  PattiVill",""," April 2nd, 2016","See it if you're jonesing for some Fosse and don't mind threadbare staging as part of the deal.","Don't see it if You can't deal with stunt casting or jazz hands.="
"122","93","Funny, Original, Clever, Entertaining, Great staging  Ashowgoer",""," April 1st, 2016","See it if You want to see one of the greatest American musicals of all time.","Don't see it if You dislike the film or expect a lavish production.="
"123","90","Absorbing, Great acting, Great writing, Entertaining, Great music  LG 123",""," March 31st, 2016","See it if you like a good story line, strong characters, and a great jazzy score.  You want to be teleported back early 1900s for a couple hours.","Don't see it if you don't like strong female characters.="
"124","90","Thought-provoking, Relevant, Resonant, Entertaining, Sexy  TheatreRat",""," March 31st, 2016","See it if you love Kander and Ebb at their best.  This minimalist staging loses nothing and highlights that it's all show business kid!","Don't see it if want big production values and  happy  ending.  It's social commentary musical theatre, which isn't a bad thing.="
"125","80","Clever, Great acting, Entertaining  George 6090",""," March 30th, 2016","See it if enjoy Kander and Ebb","Don't see it if you don't enjoy Kander and Ebb="
"126","90","Delightful, Entertaining  Joyce 6089",""," March 29th, 2016","See it if I really enjoyed the music and acting.","Don't see it if You  don't like musicals.="
"127","99","Original, Delightful, Refreshing, Entertaining, Great staging  Robert 18",""," March 28th, 2016","See it if You haven't by now","Don't see it if You want a big ass Broadway musical="
"128","95","Must see, Quirky, Riveting, Entertaining, Playing forever  NS",""," March 25th, 2016","See it if Saw it at Encores, and several times on Bway. It was outstanding.  But it has been around forever and is a star cycle vehicle.  buyer beware","Don't see it if If you want to see something timely and fresh, look elsewhere.  Shows get old and tired.="
"129","89","Original, Clever, Refreshing, Entertaining, Great staging  Roger 6083",""," March 25th, 2016","See it if You like Fosse. Although playing for years always good. Music lyrics staging dancing everything works. Cast always fresh and good.","Don't see it if You don't like clever musicals.="
